# va3 L_c8 形状の軸中心分布: 新条件 (Pt 1.139 MPa/Tt 1161 K/新組成) vs 旧条件 (Pt 1.137 MPa/Tt 1058 K/旧組成) x {dry,noneq,eq}
# x_over_rt,x_m,M__va3_M4.19_Lc8_dry,T__va3_M4.19_Lc8_dry,P__va3_M4.19_Lc8_dry,rho__va3_M4.19_Lc8_dry,S__va3_M4.19_Lc8_dry,Tsat__va3_M4.19_Lc8_dry,g__va3_M4.19_Lc8_dry,M__va3_M4.19_Lc8_noneq,T__va3_M4.19_Lc8_noneq,P__va3_M4.19_Lc8_noneq,rho__va3_M4.19_Lc8_noneq,S__va3_M4.19_Lc8_noneq,Tsat__va3_M4.19_Lc8_noneq,g__va3_M4.19_Lc8_noneq,M__va3_M4.19_Lc8_eq,T__va3_M4.19_Lc8_eq,P__va3_M4.19_Lc8_eq,rho__va3_M4.19_Lc8_eq,S__va3_M4.19_Lc8_eq,Tsat__va3_M4.19_Lc8_eq,g__va3_M4.19_Lc8_eq,M__va3old_Lc8_dry,T__va3old_Lc8_dry,P__va3old_Lc8_dry,rho__va3old_Lc8_dry,S__va3old_Lc8_dry,Tsat__va3old_Lc8_dry,g__va3old_Lc8_dry,M__va3old_Lc8_noneq,T__va3old_Lc8_noneq,P__va3old_Lc8_noneq,rho__va3old_Lc8_noneq,S__va3old_Lc8_noneq,Tsat__va3old_Lc8_noneq,g__va3old_Lc8_noneq,M__va3old_Lc8_eq,T__va3old_Lc8_eq,P__va3old_Lc8_eq,rho__va3old_Lc8_eq,S__va3old_Lc8_eq,Tsat__va3old_Lc8_eq,g__va3old_Lc8_eq
0.386455655,0.0794981793,1.13886503,965.161011,523228.469,1.9003557,4.48865467e-05,343.643677,0,1.13886459,965.161682,523228.719,1.90035522,4.48862484e-05,343.643555,0,1.13886512,965.161194,523228.688,1.90035605,4.48865721e-05,343.643616,0,1.13894832,873.760986,519771.156,2.08060098,7.79123438e-05,337.235931,0,1.13894856,873.760681,519770.875,2.08060074,7.79119946e-05,337.235779,0,1.13894862,873.76123,519771.156,2.0806005,7.79116672e-05,337.235779,0
0.421087146,0.0866222605,1.1610282,958.644836,508759.656,1.86036527,4.6264835e-05,342.99585,0,1.16102764,958.64563,508759.969,1.86036468,4.62643075e-05,342.995789,0,1.1610287,958.644897,508759.719,1.86036515,4.62647185e-05,342.995819,0,1.16117474,867.648743,505309.656,2.03696203,8.02169234e-05,336.611115,0,1.16117509,867.648499,505309.5,2.03696203,8.02166978e-05,336.611023,0,1.16117502,867.64917,505309.844,2.03696203,8.02162904e-05,336.611053,0
0.456012487,0.0938067883,1.18348746,951.993713,494323.5,1.82020569,4.77148787e-05,342.333649,0,1.18348701,951.994202,494323.719,1.82020557,4.77143221e-05,342.333679,0,1.18348778,951.993652,494323.562,1.82020581,4.7714675e-05,342.33374,0,1.18370127,861.411316,490883.594,1.99313724,8.26463074e-05,335.972595,0,1.18370139,861.411133,490883.562,1.99313772,8.26460891e-05,335.972443,0,1.18370155,861.411621,490883.625,1.99313688,8.26457763e-05,335.972473,0
0.491260082,0.101057604,1.20624216,945.208801,479937.594,1.77991927,4.92405816e-05,341.657318,0,1.20624159,945.209412,479937.844,1.77991891,4.9240105e-05,341.657349,0,1.20624237,945.208862,479937.812,1.77991974,4.92404906e-05,341.65741,0,1.20652731,855.050171,476510.688,1.94917262,8.52081357e-05,335.320312,0,1.20652744,855.050049,476510.719,1.94917309,8.5207932e-05,335.320129,0,1.20652782,855.050415,476510.594,1.94917178,8.52076846e-05,335.320129,0
0.526859403,0.10838078,1.22929202,938.292297,465619.656,1.73954809,5.08464036e-05,340.966919,0,1.22929166,938.292786,465619.781,1.73954773,5.08460216e-05,340.966919,0,1.22929235,938.292053,465619.781,1.73954868,5.08465164e-05,340.96698,0,1.22965469,848.56665,462207.688,1.90511167,8.79110667e-05,334.654266,0,1.22965471,848.566528,462207.781,1.9051125,8.79108338e-05,334.654114,0,1.22965509,848.566772,462207.688,1.90511155,8.7910681e-05,334.654114,0
0.562842429,0.115782879,1.25263896,931.244934,451385.688,1.6991322,5.25369869e-05,340.262421,0,1.25263847,931.245483,451385.781,1.69913137,5.25368741e-05,340.26239,0,1.25263939,931.24469,451385.75,1.69913268,5.25374089e-05,340.262451,0,1.25308487,841.962036,447990.906,1.86099815,9.07642316e-05,333.974548,0,1.25308479,841.961975,447991.094,1.86099911,9.07640715e-05,333.974457,0,1.25308474,841.962341,447991.094,1.86099839,9.07638314e-05,333.974457,0
0.599241197,0.123270504,1.27628472,924.068359,437251.094,1.65870845,5.43182286e-05,339.543976,0,1.27628508,924.068787,437251.031,1.65870762,5.43177557e-05,339.543854,0,1.27628545,924.068176,437250.938,1.65870821,5.43182068e-05,339.543915,0,1.27682101,835.23761,433875.531,1.81687224,9.37787117e-05,333.281342,0,1.27682101,835.237488,433875.594,1.81687284,9.37779332e-05,333.281189,0,1.27682049,835.238098,433875.812,1.8168726,9.37775039e-05,333.281219,0
0.636090279,0.130850777,1.3002359,916.762878,423229.281,1.61831081,5.61948546e-05,338.81131,0,1.30023635,916.763306,423229.188,1.61830974,5.6194378e-05,338.811249,0,1.30023683,916.762817,423228.938,1.6183095,5.61947782e-05,338.81131,0,1.3008696,828.393799,419874.781,1.77276921,9.69642933e-05,332.574432,0,1.30086963,828.393616,419874.812,1.77276993,9.69639514e-05,332.57428,0,1.3008691,828.394104,419875.031,1.77276969,9.69636312e-05,332.57431,0
0.673425555,0.138531044,1.32449909,909.328979,409332.594,1.57796931,5.81733002e-05,338.064514,0,1.32449927,909.329346,409332.625,1.57796884,5.81730237e-05,338.064545,0,1.32449982,909.328979,409332.25,1.57796812,5.81733693e-05,338.064606,0,1.3252376,821.43103,406001.281,1.72872353,0.000100334793,331.853729,0,1.32523753,821.430969,406001.344,1.728724,0.000100334721,331.853638,0,1.32523702,821.431274,406001.531,1.72872412,0.000100334561,331.853668,0
0.711286426,0.146319449,1.34908555,901.76532,395571.281,1.53771007,6.02611399e-05,337.30365,0,1.34908488,901.766113,395571.5,1.53770971,6.02608925e-05,337.303558,0,1.34908583,901.765442,395571.156,1.53770936,6.02614091e-05,337.303619,0,1.34993549,814.348816,392265.812,1.68476474,0.000103905077,331.119293,0,1.34993538,814.348755,392265.812,1.68476486,0.000103905091,331.119171,0,1.34993534,814.34906,392265.938,1.68476474,0.000103904902,331.119171,0
0.749712944,0.154224202,1.37400604,894.071594,381955.438,1.49755776,6.24666427e-05,336.528168,0,1.37400602,894.072083,381955.406,1.49755704,6.24661552e-05,336.528076,0,1.3740061,894.071655,381955.406,1.49755776,6.24666282e-05,336.528137,0,1.37497528,807.146667,378678.25,1.64091921,0.000107691019,330.370697,0,1.37497554,807.146423,378678.156,1.64091909,0.000107691158,330.370636,0,1.3749752,807.146912,378678.25,1.64091849,0.00010769075,330.370636,0
0.788748145,0.16225417,1.39927783,886.245422,368492.25,1.45753038,6.4797794e-05,335.737915,0,1.39927842,886.245667,368492.031,1.45752907,6.47976485e-05,335.737762,0,1.39927804,886.2453,368492.219,1.45753038,6.47981069e-05,335.737854,0,1.40037476,799.822327,365246.031,1.59720707,0.000111711466,329.607819,0,1.40037454,799.822327,365245.938,1.59720683,0.000111711335,329.607727,0,1.4003746,799.822571,365245.906,1.597206,0.000111711175,329.607758,0
0.828438699,0.170418963,1.42492404,878.282593,355186.375,1.41763771,6.72664537e-05,334.932281,0,1.42492452,878.282898,355186.125,1.41763639,6.72659298e-05,334.932159,0,1.4249244,878.282471,355186.281,1.41763759,6.72664391e-05,334.93222,0,1.4261563,792.37262,351973.875,1.55363929,0.000115988172,328.830048,0,1.42615619,792.372498,351973.844,1.55363941,0.000115987983,328.829987,0,1.42615626,792.372742,351973.75,1.55363858,0.000115987801,328.830017,0
0.868831754,0.178728253,1.45097343,870.177429,342039.938,1.37788284,6.98842414e-05,334.110504,0,1.45097334,870.177795,342039.969,1.37788224,6.98835647e-05,334.110535,0,1.45097364,870.177368,342039.938,1.37788284,6.98840522e-05,334.110596,0,1.45234909,784.792419,338864.406,1.51022077,0.000120546225,328.036804,0,1.45234853,784.792603,338864.562,1.51022124,0.000120545832,328.036774,0,1.45234832,784.792847,338864.562,1.51022041,0.000120545657,328.036774,0
0.909981072,0.187193125,1.47746305,861.921936,329052.312,1.33825898,7.26655271e-05,333.272003,0,1.477463,861.922119,329052.281,1.33825898,7.2665156e-05,333.271912,0,1.47746294,861.921753,329052.312,1.33825946,7.26656363e-05,333.271973,0,1.47899049,777.074524,325917,1.4669441,0.000125415943,327.227173,0,1.47899015,777.074585,325917,1.46694422,0.000125415798,327.227081,0,1.47899038,777.074707,325917,1.46694398,0.000125415798,327.227112,0
0.951940835,0.195824713,1.50443656,853.505981,316220.906,1.29875493,7.56278387e-05,332.415192,0,1.50443613,853.50647,316220.969,1.29875457,7.56274894e-05,332.415192,0,1.50443656,853.50592,316220.875,1.29875517,7.56281079e-05,332.415253,0,1.50612547,769.209778,313129.125,1.42379642,0.000130634071,326.399872,0,1.50612547,769.209778,313129.125,1.42379653,0.00013063314,326.399902,0,1.5061257,769.209961,313129.094,1.42379618,0.000130633023,326.399933,0
0.994770467,0.204635233,1.53194408,844.918335,303542.406,1.25935411,7.87917525e-05,331.539062,0,1.53194413,844.918579,303542.406,1.25935388,7.8790923e-05,331.538971,0,1.53194392,844.918457,303542.375,1.259354,7.87912722e-05,331.539062,0,1.53380453,761.187683,300497.594,1.38076091,0.000136240153,325.553955,0,1.53380464,761.187744,300497.5,1.38076067,0.000136239352,325.553894,0,1.53380509,761.187744,300497.5,1.38076067,0.000136239527,325.553925,0
1.03853261,0.21363759,1.56004145,836.145752,291013.25,1.22003973,8.217914e-05,330.641876,0,1.56004166,836.146179,291013.156,1.22003901,8.21781869e-05,330.641815,0,1.56004178,836.145752,291013.156,1.22003937,8.21788053e-05,330.641907,0,1.56208365,752.996765,288019.125,1.3378191,0.000142284029,324.687775,0,1.56208422,752.996826,288018.906,1.33781838,0.000142283447,324.687653,0,1.56208382,752.997131,288019.094,1.33781874,0.000142283257,324.687683,0
1.08329642,0.222846001,1.58878789,827.174927,278630.688,1.18079591,8.58168933e-05,329.722198,0,1.58878805,827.175232,278630.562,1.18079507,8.58163985e-05,329.722137,0,1.58878806,827.174744,278630.656,1.18079591,8.58171043e-05,329.722198,0,1.59102325,744.624756,275690.969,1.29495394,0.000148822146,323.799774,0,1.59102435,744.624634,275690.656,1.29495299,0.000148822553,323.799622,0,1.59102342,744.624939,275690.906,1.29495347,0.00014882235,323.799652,0
1.12913215,0.232274905,1.618242,817.992493,266395.031,1.14161599,8.97361751e-05,328.778503,0,1.61824204,817.992798,266394.906,1.14161515,8.97360223e-05,328.778351,0,1.61824189,817.992554,266394.969,1.14161575,8.97365535e-05,328.778412,0,1.62068295,736.059692,263513.375,1.25215709,0.000155922753,322.888397,0,1.62068406,736.05957,263513.156,1.25215662,0.000155922637,322.888336,0,1.62068353,736.059875,263513.281,1.25215662,0.000155922375,322.888367,0
1.17611611,0.241940036,1.64846411,808.585938,254308.266,1.10249734,9.39723541e-05,327.80899,0,1.64846385,808.586365,254308.234,1.1024965,9.39719248e-05,327.808899,0,1.64846411,808.585876,254308.234,1.10249734,9.39726742e-05,327.80896,0,1.65112516,727.2901,251488.359,1.20942652,0.000163660807,321.952209,0,1.65112532,727.290344,251488.438,1.20942664,0.000163660443,321.952301,0,1.65112512,727.290527,251488.469,1.2094264,0.000163660312,321.952301,0
1.22433174,0.251858503,1.67951492,798.942932,242375.172,1.0634464,9.85653533e-05,326.812317,0,1.67951469,798.943481,242375.156,1.06344569,9.85648003e-05,326.812286,0,1.67951455,798.943176,242375.297,1.06344664,9.85654333e-05,326.812347,0,1.68241169,718.305298,239620.719,1.16676819,0.00017212797,320.990021,0,1.68241173,718.305481,239620.734,1.16676819,0.000172126893,320.98996,0,1.68241134,718.305786,239620.828,1.16676795,0.000172126558,320.98999,0
1.27386332,0.262047708,1.7114505,789.054016,230604.5,1.02448201,0.000103561055,325.787079,0,1.71145004,789.054626,230604.609,1.02448153,0.000103560291,325.78717,0,1.71145,789.054321,230604.688,1.02448237,0.000103560938,325.787231,0,1.71460034,709.096375,227918.828,1.12420166,0.000181426512,320.000153,0,1.71460061,709.096619,227918.797,1.1242013,0.000181425945,320.000092,0,1.71460061,709.09668,227918.844,1.1242013,0.00018142609,320.000122,0
1.32480347,0.272526652,1.74432734,778.909851,219007.016,0.985630274,0.000109012035,324.7323,0,1.74432751,778.910278,219007,0.985629678,0.000109012137,324.732239,0,1.74432779,778.910034,219007.047,0.985630333,0.000109012719,324.7323,0,1.74775085,699.655457,216393.188,1.08175433,0.000191682469,318.981506,0,1.74775064,699.65564,216393.219,1.08175421,0.000191681422,318.981415,0,1.7477512,699.655518,216393.156,1.08175397,0.000191681873,318.981445,0
1.37724769,0.283315003,1.77819871,768.503967,207596.625,0.946928918,0.000114982293,323.646545,0,1.77819865,768.504395,207596.641,0.946928442,0.000114981245,323.646515,0,1.7781995,768.504028,207596.531,0.946928501,0.000114981929,323.646545,0,1.78191729,689.976746,205057.625,1.03946722,0.000203039104,317.933105,0,1.78191696,689.976929,205057.641,1.03946698,0.000203038086,317.932922,0,1.78191696,689.97699,205057.672,1.0394671,0.000203038187,317.932953,0
1.43129718,0.294433594,1.8131155,757.831116,196389.031,0.908422768,0.000121540608,322.529053,0,1.81311566,757.831543,196389.016,0.908422172,0.000121539488,322.528992,0,1.81311675,757.831116,196388.844,0.908421934,0.000121540266,322.529053,0,1.81715237,680.056458,193927.828,0.997388721,0.000215669133,316.85379,0,1.81715215,680.056702,193927.844,0.997388422,0.000215667271,316.853729,0,1.81715181,680.056763,193927.859,0.997388601,0.000215667358,316.853729,0
1.48705542,0.305903673,1.84912534,746.888855,185402.203,0.870166063,0.000128770422,321.379059,0,1.84912561,746.889282,185402.141,0.870165348,0.000128770072,321.378998,0,1.84912681,746.888794,185401.984,0.870165169,0.00012877096,321.379028,0,1.85350628,669.892944,183021.531,0.95557791,0.000229774465,315.743256,0,1.85350605,669.893127,183021.516,0.955577552,0.000229773432,315.743073,0,1.85350582,669.893188,183021.562,0.955577672,0.000229773563,315.743103,0
1.54462993,0.317747384,1.88627647,735.675903,174654.438,0.832216561,0.000136772578,320.195923,0,1.88627695,735.676147,174654.312,0.832215726,0.000136771589,320.195892,0,1.88627772,735.675781,174654.219,0.832215607,0.000136772433,320.195923,0,1.89102876,659.485657,172356.906,0.914097786,0.000245603704,314.600464,0,1.89102829,659.485901,172356.953,0.914097607,0.000245602103,314.600403,0,1.89102818,659.485962,172357,0.914097726,0.000245602248,314.600433,0
1.6041286,0.3299869,1.92461515,724.192688,164164.859,0.794637978,0.00014566048,318.979248,0,1.92461586,724.192871,164164.703,0.794637144,0.00014566067,318.979156,0,1.92461631,724.192627,164164.688,0.794637203,0.000145661485,318.979218,0,1.92976846,648.836121,161952.938,0.873017788,0.000263451599,313.425293,0,1.92976786,648.836365,161953.047,0.873017967,0.000263450784,313.425293,0,1.92976751,648.83667,161953.141,0.873018086,0.000263450202,313.425323,0
1.66565788,0.342644155,1.96418761,712.441589,153952.578,0.757497132,0.000155576694,317.728546,0,1.96418786,712.441833,153952.453,0.757496238,0.00015557665,317.728546,0,1.96418809,712.44165,153952.484,0.757496476,0.000155577509,317.728607,0,1.96977256,637.947754,151828.672,0.832411289,0.000283682253,312.217438,0,1.9697722,637.948059,151828.812,0.832411647,0.000283679867,312.217377,0,1.96977171,637.948364,151828.906,0.832411587,0.000283679226,312.217407,0
1.72932136,0.355740428,2.00503537,700.427917,144037.25,0.720866203,0.000166687329,316.444,0,2.00503632,700.42804,144037.062,0.72086525,0.000166686092,316.443909,0,2.00503607,700.427979,144037.141,0.720865488,0.000166686863,316.44397,0,2.01108592,626.826294,142003.312,0.792356491,0.000306733098,310.976685,0,2.0110853,626.826721,142003.516,0.792356968,0.000306730828,310.976624,0,2.01108518,626.826782,142003.594,0.792357147,0.000306731032,310.976654,0
1.79521549,0.369295597,2.0471952,688.160095,134438.688,0.684822619,0.000179189345,315.125671,0,2.0471959,688.160095,134438.531,0.684821784,0.000179188355,315.125519,0,2.04719639,688.159729,134438.562,0.684822083,0.000179189781,315.12561,0,2.05374625,615.480713,132496.516,0.752938211,0.000333149306,309.703278,0,2.05374575,615.481018,132496.688,0.752938688,0.000333145785,309.703247,0,2.05374511,615.481323,132496.812,0.752939045,0.000333144999,309.703278,0
1.86342716,0.383327484,2.0906953,675.650024,125176.812,0.649449408,0.000193324071,313.774109,0,2.0906953,675.65033,125176.734,0.649448752,0.000193323373,313.774017,0,2.0906953,675.650208,125176.797,0.64944911,0.000193324435,313.774078,0,2.09778318,603.923706,123327.883,0.714247108,0.000363593193,308.39798,0,2.09778304,603.923889,123327.969,0.714247406,0.000363590254,308.397888,0,2.09778252,603.924133,123328.094,0.714247823,0.000363589614,308.397919,0
1.93402445,0.397850126,2.13554539,662.91748,116272.469,0.614837885,0.000209378879,312.390686,0,2.13554648,662.91748,116272.305,0.61483711,0.000209377424,312.390594,0,2.13554624,662.917419,116272.391,0.614837587,0.000209378471,312.390686,0,2.14321033,592.173584,114517.469,0.676381946,0.000398885401,307.061829,0,2.14321163,592.173279,114517.445,0.676382124,0.000398884556,307.061737,0,2.14321017,592.173828,114517.578,0.676382363,0.000398882141,307.061768,0
2.00705791,0.412873924,2.18174612,649.985046,107744.969,0.581081331,0.000227696641,310.977203,0,2.18174686,649.985107,107744.906,0.581080854,0.000227696073,310.977112,0,2.18174652,649.984985,107744.953,0.581081212,0.000227697325,310.977173,0,2.19002824,580.252747,106084.305,0.639445007,0.00044004232,305.696625,0,2.19002839,580.252808,106084.312,0.639445007,0.000440039585,305.696533,0,2.19002821,580.252991,106084.352,0.639445126,0.000440038944,305.696564,0
2.08255124,0.428403735,2.22927327,636.883301,99613.3125,0.548277915,0.000248694676,309.53598,0,2.2292739,636.88324,99613.2891,0.548277915,0.000248694938,309.53598,0,2.2292739,636.883179,99613.2812,0.548277915,0.000248695986,309.536041,0,2.23821333,568.190674,98046.7969,0.60354352,0.00048831763,304.304779,0,2.23821441,568.190552,98046.7188,0.603543222,0.000488316291,304.304657,0,2.23821462,568.190674,98046.75,0.603543282,0.000488316058,304.304688,0
2.1604979,0.444438189,2.27807893,623.649353,91894.8281,0.516527951,0.000272871897,308.070618,0,2.27807917,623.649353,91894.875,0.516528249,0.00027287149,308.070557,0,2.27807984,623.649109,91894.8047,0.51652807,0.000272873091,308.070618,0,2.28771934,556.022339,90421.5391,0.568786025,0.000545269519,302.889465,0,2.28772048,556.022156,90421.4922,0.568785906,0.00054526981,302.889343,0,2.28772054,556.0224,90421.5312,0.568785965,0.000545268413,302.889374,0
2.2408576,0.46096909,2.32809047,610.326721,84604.1562,0.485928714,0.000300824962,306.584869,0,2.32809069,610.326904,84604.1953,0.485928893,0.000300823915,306.584839,0,2.32809018,610.326843,84604.1797,0.485928774,0.000300825195,306.5849,0,2.3384748,543.788147,83222.4766,0.535278976,0.00061283668,301.45459,0,2.33847421,543.788269,83222.5078,0.535279036,0.000612835283,301.454468,0,2.33847371,543.788696,83222.5859,0.535279214,0.000612832024,301.454498,0
2.32355642,0.47798112,2.37920865,596.964783,77752.2734,0.456570238,0.000333271833,305.083679,0,2.3792087,596.965027,77752.2656,0.456570148,0.000333269796,305.083618,0,2.37920905,596.964661,77752.2422,0.456570148,0.000333272532,305.083679,0,2.39037592,531.534668,76460.0938,0.503121078,0.000693417736,300.004639,0,2.39037634,531.534607,76460.1016,0.503121197,0.000693417736,300.004578,0,2.39037625,531.534912,76460.1406,0.503121197,0.000693415001,300.004608,0
2.40848184,0.495451212,2.43131021,583.616577,71345.7734,0.428532571,0.000371073722,303.572266,0,2.43131056,583.616699,71345.75,0.428532362,0.000371071976,303.572174,0,2.43131144,583.616333,71345.7344,0.428532481,0.000371075206,303.572235,0,2.44330273,519.310059,70140.2266,0.472399771,0.000790016551,298.544769,0,2.44330185,519.310242,70140.2812,0.472400069,0.000790014572,298.5448,0,2.44330227,519.310486,70140.3047,0.47239998,0.000790012127,298.54483,0
2.49549174,0.513350129,2.48425195,570.337585,65386.0977,0.401880264,0.00041526524,302.056274,0,2.4842523,570.337646,65386.0547,0.401880026,0.000415262824,302.056244,0,2.4842531,570.337219,65386.0586,0.401880205,0.000415267044,302.056305,0,2.49710578,507.165894,64263.9219,0.443186432,0.000906368194,297.08075,0,2.49710473,507.166138,64263.9922,0.44318676,0.00090636214,297.080688,0,2.49710521,507.16629,64263.9961,0.443186581,0.000906360394,297.080688,0
2.5844171,0.531643033,2.53787483,557.183167,59869.2734,0.376659781,0.000467088597,300.541779,0,2.53787495,557.183289,59869.2227,0.376659423,0.000467084639,300.541718,0,2.537875,557.183044,59869.2422,0.376659721,0.000467088132,300.541779,0,2.55162261,495.152832,58826.7617,0.41553241,0.00104713475,295.61792,0,2.55162261,495.152924,58826.7734,0.4155325,0.001047128,295.617859,0,2.55162182,495.153351,58826.8086,0.415532351,0.00104712078,295.617889,0
2.67506814,0.550290942,2.59200843,544.207214,54786.082,0.352897972,0.000528030214,299.034668,0,2.59200854,544.207397,54786.0508,0.352897733,0.000528028468,299.034546,0,2.59200817,544.207214,54786.0586,0.352897882,0.000528031786,299.034607,0,2.60668065,483.31955,53819.043,0.389467299,0.00121814327,294.16217,0,2.60668029,483.319733,53819.0508,0.389467239,0.00121813815,294.162109,0,2.6066805,483.319794,53819.0586,0.38946709,0.00121813791,294.162109,0
2.76724553,0.569252849,2.64648023,531.459412,50122.1406,0.330599904,0.000599887222,297.540344,0,2.64647943,531.459656,50122.1719,0.330599964,0.000599885883,297.540344,0,2.64648032,531.459229,50122.1367,0.330599934,0.000599891704,297.540375,0,2.6621028,471.710602,49226.1914,0.364997596,0.00142672658,292.718842,0,2.6621028,471.710632,49226.207,0.364997655,0.00142671401,292.718781,0,2.66210386,471.710541,49226.207,0.364997655,0.00142671878,292.718781,0
2.86074662,0.588487089,2.70112495,518.982788,45858.5625,0.309749514,0.000684825121,296.064209,0,2.70112356,518.983276,45858.6523,0.309749901,0.000684819184,296.064209,0,2.70112503,518.982666,45858.5898,0.309749782,0.00068482809,296.06424,0,2.7177183,460.364594,45029.2617,0.342107236,0.00168203597,291.292969,0,2.71771802,460.364594,45029.2812,0.342107385,0.00168203621,291.292816,0,2.71771733,460.364929,45029.3359,0.342107505,0.00168202701,291.292847,0
2.95537519,0.607953191,2.75578918,506.81311,41972.9258,0.290311724,0.000785458658,294.610535,0,2.75578749,506.813751,41973.0078,0.290312052,0.000785448705,294.610504,0,2.75578873,506.813171,41972.9609,0.290311873,0.000785458949,294.610535,0,2.77336764,449.313202,41205.832,0.320758939,0.0019956897,289.888641,0,2.77336805,449.313141,41205.8398,0.320759088,0.00199568924,289.888519,0,2.77336587,449.313629,41205.9023,0.320759237,0.00199567084,289.88858,0
3.050946,0.627613187,2.81032076,494.981476,38441.3438,0.27224046,0.000904929475,293.183319,0,2.81031927,494.982147,38441.375,0.272240549,0.000904916611,293.183319,0,2.81032122,494.981384,38441.3281,0.27224049,0.000904932152,293.18335,0,2.82889876,438.582642,37731.6758,0.300901175,0.00238222373,288.509766,0,2.82889847,438.582642,37731.6875,0.300901294,0.00238222652,288.509674,0,2.82889785,438.582794,37731.6953,0.300901294,0.00238222,288.509674,0
3.14729214,0.647432625,2.86456077,483.516144,35239.5234,0.255483121,0.00104696851,291.786621,0,2.86455994,483.516632,35239.5234,0.255483001,0.00104695302,291.78656,0,2.86456175,483.515961,35239.4844,0.255482972,0.00104696967,291.786591,0,2.88415639,428.195557,34582.2773,0.282475382,0.00285987742,287.159912,0,2.88415639,428.195557,34582.2812,0.282475501,0.00285986741,287.15976,0,2.88415586,428.195648,34582.2812,0.282475442,0.00285986369,287.15979,0
3.24426508,0.667381048,2.91835871,472.439423,32342.8633,0.239980355,0.00121600903,290.423615,0,2.91835791,472.439972,32342.8691,0.239980116,0.00121599459,290.423615,0,2.91836019,472.439148,32342.8223,0.239980161,0.00121601881,290.423645,0,2.93898904,418.170532,31733.0781,0.265416563,0.00345132523,285.842102,0,2.93898849,418.170624,31733.0898,0.265416652,0.00345131685,285.842041,0,2.93898828,418.170715,31733.1035,0.265416622,0.00345131382,285.842072,0
3.34173775,0.68743223,2.9715657,461.769745,29726.9883,0.225667328,0.00141730369,289.097565,0,2.97156744,461.769745,29726.9434,0.225667045,0.00141729007,289.097473,0,2.97156771,461.769409,29726.9453,0.225667179,0.0014173059,289.097534,0,2.99324918,408.521881,29159.7988,0.24965398,0.0041848328,284.559326,0,2.99324813,408.522064,29159.8262,0.24965407,0.00418480486,284.559265,0,2.99324813,408.522064,29159.8301,0.249654099,0.00418481044,284.559296,0
3.43960261,0.707564116,3.02405613,451.517853,27367.5664,0.212473392,0.00165703869,287.810516,0,3.02405729,451.517853,27367.5312,0.212473124,0.00165702263,287.810425,0,3.02405729,451.517517,27367.5391,0.212473303,0.00165704195,287.810486,0,3.04680897,399.257782,26838.4551,0.235111341,0.00509553077,283.313599,0,3.04680937,399.257629,26838.4844,0.235111564,0.0050955466,283.313538,0,3.04680881,399.257629,26838.4746,0.23511149,0.00509555172,283.313568,0
3.5377717,0.727758586,3.07572203,441.688202,25240.8906,0.200323626,0.00194256252,286.564087,0,3.07572244,441.688385,25240.8691,0.200323403,0.00194254017,286.563965,0,3.07572277,441.688049,25240.8828,0.200323597,0.00194256403,286.564026,0,3.09955888,390.38092,24745.7637,0.221708164,0.00622713007,282.106384,0,3.09955649,390.381348,24745.8457,0.221708611,0.00622703321,282.106384,0,3.09955752,390.381165,24745.8164,0.221708417,0.00622707,282.106384,0
3.63617349,0.74800092,3.12648246,432.27887,23324.2422,0.189141467,0.00228259549,285.358856,0,3.12648136,432.279297,23324.2305,0.189141214,0.00228255824,285.358826,0,3.12648345,432.278717,23324.2305,0.189141452,0.00228259992,285.358856,0,3.15141373,381.888794,22859.4492,0.209362119,0.00763388583,280.938538,0,3.15141179,381.889038,22859.5078,0.209362537,0.00763381692,280.938477,0,3.15141179,381.889038,22859.5059,0.209362477,0.00763382576,280.938507,0
3.73475146,0.768279493,3.17627191,423.283966,21596.3066,0.178850785,0.00268739089,284.195282,0,3.17627428,423.283722,21596.2617,0.178850517,0.00268739415,284.19519,0,3.17627398,423.28363,21596.2793,0.17885074,0.00268741138,284.195251,0,3.20230836,373.774506,21158.5664,0.197991192,0.00938327424,279.81012,0,3.20230861,373.774506,21158.6055,0.19799155,0.00938325282,279.810059,0,3.20230644,373.774841,21158.625,0.19799155,0.00938315783,279.810089,0
3.83346081,0.788585067,3.22505447,414.691559,20037.3086,0.169378147,0.00316922786,283.072845,0,3.22505434,414.691711,20037.291,0.169377893,0.00316920341,283.072754,0,3.22505587,414.691376,20037.291,0.169378072,0.00316924322,283.072815,0,3.25219994,366.027435,19623.7617,0.187515795,0.0115591511,278.720917,0,3.25219924,366.027679,19623.791,0.187516034,0.0115589574,278.720856,0,3.25219779,366.027863,19623.8047,0.187516019,0.0115589006,278.720886,0
