# forge res_12000.h5 axis (j=0) values; Pt/P for matching with CEA
x_m,x_over_rt,Pt_over_P,P,T,rho,u,a,M,h0
0.20463523,0.99477047,3.7523587365315616,303542.40625,844.9183349609375,1.2593541145324707,866.9501953125,565.9150390625,1.5319440825405481,967436.9124543697
0.21363759,1.0385326,3.9139111363486028,291013.25,836.145751953125,1.22003972530365,878.5318603515625,563.146484375,1.5600414540926921,967438.5804988747
0.222846,1.0832964,4.087848363795176,278630.6875,827.1749267578125,1.1807959079742432,890.1974487304688,560.2997436523438,1.5887878922229541,967440.6303285718
0.2322749,1.1291322,4.275605271823177,266395.03125,817.9924926757812,1.1416159868240356,901.958251953125,557.3692016601562,1.6182420005744673,967442.6812492032
0.24194004,1.1761161,4.478816279135638,254308.265625,808.5859375,1.1024973392486572,913.8248291015625,554.3492431640625,1.6484641052014775,967444.9793700933
0.2518585,1.2243317,4.699326218889349,242375.171875,798.9429321289062,1.0634464025497437,925.80615234375,551.2342529296875,1.6795149202417958,967447.1904820569
0.2620477,1.2738633,4.939192426860707,230604.5,789.0540161132812,1.024482011795044,937.9077758789062,548.0192260742188,1.7114504952639829,967449.6365859908
0.27252665,1.3248035,5.200746637040523,219007.015625,778.9098510742188,0.9856302738189697,950.1334228515625,544.6990356445312,1.7443273453335364,967452.3535385422
0.283315,1.3772477,5.486601721005821,207596.625,768.5039672851562,0.9469289183616638,962.484130859375,541.2691650390625,1.7781987096750913,967455.1407565172
0.2944336,1.4312972,5.799712910391985,196389.03125,757.8311157226562,0.9084227681159973,974.9583740234375,537.7254638671875,1.8131155013783053,967458.0350652082
0.30590367,1.4870554,6.143400568072403,185402.203125,746.8888549804688,0.8701660633087158,987.552001953125,534.0643920898438,1.8491253425242262,967461.1130247324
0.31774738,1.5446299,6.521448961180846,174654.4375,735.6759033203125,0.8322165608406067,1000.2594604492188,530.2825317382812,1.8862764669436494,967464.4502228398
0.3299869,1.6041286,6.938147447245057,164164.859375,724.1926879882812,0.7946379780769348,1013.0730590820312,526.376953125,1.9246151509248437,967467.8194157089
0.34264416,1.6656579,7.3983821113745964,153952.578125,712.4415893554688,0.7574971318244934,1025.983642578125,522.3450317382812,1.9641876159208684,967471.4231060582
0.35574043,1.7293214,7.907676660030652,144037.25,700.4279174804688,0.7208662033081055,1038.979248046875,518.1849975585938,2.0050353694954137,967475.0450215179
0.3692956,1.7952155,8.47226361087466,134438.6875,688.1600952148438,0.6848226189613342,1052.0452880859375,513.8959350585938,2.0471951932563637,967478.8137180503
0.38332748,1.8634272,9.099129281631132,125176.8125,675.6500244140625,0.6494494080543518,1065.16357421875,509.4781494140625,2.0906953035056888,967482.3084101041
0.39785013,1.9340245,9.79595610418309,116272.46875,662.91748046875,0.6148378849029541,1078.310302734375,504.93438720703125,2.1355453897661567,967485.874498268
0.41287392,2.007058,10.571259272837276,107744.96875,649.9850463867188,0.5810813307762146,1091.458984375,500.2685546875,2.1817461324483918,967489.2979249922
0.42840374,2.0825512,11.434214678886418,99613.3125,636.88330078125,0.5482779145240784,1104.5771484375,495.487548828125,2.229273270438237,967492.6341150376
0.4444382,2.160498,12.394603953670543,91894.828125,623.6493530273438,0.5165279507637024,1117.627685546875,490.6009521484375,2.2780789165870243,967495.2292245203
